id,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price
30254144,Other,Entire home/apt,2,1,1,1,120
30266695,Other,Private room,3,2,1,2,119
30272345,Other,Private room,4,1,1,1,84
30365422,Other,Entire home/apt,2,1,1,1,229
30366756,Other,Entire home/apt,2,1,1,1,168
30368317,Other,Entire home/apt,2,1,1,1,218
30368366,Other,Entire home/apt,2,1,1,1,238
30368629,Other,Entire home/apt,2,1,1,1,274
30377035,Other,Entire home/apt,2,1,1,1,90
30397174,Other,Entire home/apt,2,1,1,1,212
30504839,Other,Entire home/apt,2,2.5,4,6,115
30534155,Other,Entire home/apt,4,1,2,2,350
30536041,Other,Entire home/apt,2,1,1,1,118
30536048,Other,Entire home/apt,2,1,2,2,94
30541284,Other,Private room,1,1,1,1,58
30542361,Other,Entire home/apt,2,1,1,2,119
30569441,Other,Entire home/apt,3,1,1,1,99
30596049,Other,Private room,2,1,1,1,120
30713011,Other,Entire home/apt,2,1,1,1,600
30714980,Other,Entire home/apt,4,2,3,3,85
30790568,Other,Entire home/apt,4,1,1,1,250
30881800,Other,Private room,1,8,1,1,65
30887943,Other,Private room,2,1,1,1,74
30906103,Other,Entire home/apt,2,1,1,1,96
30913192,Other,Private room,2,1,1,1,50
30913576,Other,Private room,2,1,1,1,40
30957039,Other,Entire home/apt,3,2,1,4,110
31118529,Other,Entire home/apt,2,1,1,2,205
31125401,Other,Private room,2,1,1,1,75
31130054,Other,Private room,2,1,1,1,52
31131163,Other,Private room,1,1,1,1,55
31261677,Other,Entire home/apt,8,1,1,1,1028
31281387,Other,Private room,2,1,1,2,150
31297753,Other,Private room,2,2,1,1,125
31297860,Other,Private room,2,2,1,1,125
31297920,Other,Private room,2,1,1,1,125
31320991,Other,Private room,1,2,2,2,65
31338594,Other,Private room,2,1,1,1,39
31339864,Other,Private room,3,4,1,1,159
31346731,Other,Private room,2,1,2,1,60
31356493,Other,Entire home/apt,3,1,1,1,133
31363951,Other,Private room,1,1,2,2,55
31365113,Other,Entire home/apt,2,1,2,2,295
31392573,Other,Entire home/apt,7,1,3,3,400
31421142,Other,Entire home/apt,5,1,1,1,165
31440773,Other,Entire home/apt,4,1,1,1,1200
31441195,Other,Entire home/apt,4,1,1,1,1200
31492637,Other,Entire home/apt,2,1,1,2,120
31566371,Other,Entire home/apt,2,2,2,3,179
31596642,Other,Entire home/apt,2,2,3,3,75
31604719,Other,Entire home/apt,6,2,1,2,167
31623662,Other,Entire home/apt,2,1,1,1,150
31669776,Other,Entire home/apt,2,1,2,2,120
31672520,Other,Entire home/apt,4,1,1,1,110
31674728,Other,Private room,1,1,3,3,31
31724787,Other,Entire home/apt,4,2,4,8,100
31738781,Other,Entire home/apt,12,1,2,3,163
31827469,Other,Private room,1,1,2,2,63
31865253,Other,Entire home/apt,2,1,1,1,75
31985315,Other,Entire home/apt,5,1,2,2,130
32017859,Other,Entire home/apt,4,1,1,2,117
32018990,Other,Entire home/apt,4,1.5,1,1,108
32021078,Other,Private room,2,1,1,1,95
32039701,Other,Entire home/apt,2,1,1,1,108
32039732,Other,Entire home/apt,2,1,1,1,111
32041934,Other,Entire home/apt,2,2,2,2,75
32042801,Other,Entire home/apt,4,2,2,2,145
32045868,Other,Entire home/apt,4,1,1,2,195
32047121,Other,Entire home/apt,3,1,1,1,116
32067318,Other,Entire home/apt,6,1,1,1,150
32130272,Other,Private room,2,2,2,2,50
32223893,Other,Shared room,1,2,1,2,30
32224169,Other,Shared room,1,2,2,2,30
32293596,Other,Entire home/apt,4,5,1,1,344
32355456,Other,Entire home/apt,2,1,2,2,170
32368713,Other,Entire home/apt,4,1,2,2,180
32369854,Other,Entire home/apt,4,1,1,1,174
32375294,Other,Entire home/apt,2,1,1,1,177
32383287,Other,Entire home/apt,2,1,2,2,285
32384878,Other,Entire home/apt,4,1,1,1,130
32396799,Other,Private room,1,1,1,1,157
32445292,Other,Private room,1,1,1,1,55
32445598,Other,Private room,1,1,2,2,59
32464743,Other,Entire home/apt,2,1,1,1,207
32473990,Other,Entire home/apt,2,1,1,1,165
32474115,Other,Entire home/apt,2,1,1,1,150
32478529,Other,Entire home/apt,4,1,1,1,231
32487517,Other,Entire home/apt,2,1,1,1,182
32493756,Other,Entire home/apt,6,1,1,1,130
32501596,Other,Entire home/apt,4,1,1,1,208
32531823,Other,Entire home/apt,5,1,2,2,225
32554173,Other,Private room,1,1,2,2,149
32620353,Other,Entire home/apt,5,1,1,1,399
32635901,Other,Entire home/apt,2,1,1,1,165
32640268,Other,Entire home/apt,3,1,1,1,150
32643255,Other,Private room,2,2,2,2,75
32643853,Other,Entire home/apt,4,1,1,1,461
32702217,Other,Hotel room,2,1,1,1,247
32702218,Other,Hotel room,2,1,1,1,238
32702225,Other,Hotel room,4,1,1,2,499
32702234,Other,Hotel room,4,1,1,2,247
32724996,Other,Entire home/apt,4,1,1,1,250
32725950,Other,Entire home/apt,2,1,1,2,198
32746725,Other,Entire home/apt,4,1,1,1,138
32747421,Other,Entire home/apt,2,1,3,3,42
32748600,Other,Private room,1,1,1,1,39
32748703,Other,Private room,1,1,1,1,39
32748841,Other,Entire home/apt,2,1,1,1,45
32749482,Other,Private room,1,1,1,2,32
32750134,Other,Entire home/apt,1,2,2,2,33
32766699,Other,Entire home/apt,6,2,3,3,283
32769581,Other,Entire home/apt,6,1,2,2,350
32784631,Other,Private room,1,1,1,1,60
32823963,Other,Entire home/apt,6,1,1,2,189
32842243,Other,Entire home/apt,3,1,2,2,108
32845190,Other,Entire home/apt,5,1,2,2,130
32891490,Other,Entire home/apt,5,1,1,1,207
32891625,Other,Entire home/apt,2,1,1,1,129
32898423,Other,Entire home/apt,2,1,2,2,85
32921329,Other,Private room,1,1,1,1,31
32921680,Other,Private room,2,1,2,2,157
32945670,Other,Entire home/apt,4,1,1,1,147
32983188,Other,Entire home/apt,6,1,1,1,499
33017026,Other,Private room,1,1,1,1,56
33021274,Other,Entire home/apt,2,1,1,1,60
33021652,Other,Entire home/apt,2,1,1,1,60
33022608,Other,Entire home/apt,2,2,4,4,160
33023168,Other,Entire home/apt,7,1,1,1,375
33050224,Other,Entire home/apt,2,2,2,2,98
33054543,Other,Entire home/apt,4,1,1,1,333
33078270,Other,Private room,2,1,1,1,56
33079877,Other,Private room,1,1,1,1,73
33083892,Other,Entire home/apt,2,1,2,2,234
33115200,Other,Entire home/apt,3,1,1,1,120
33137304,Other,Entire home/apt,2,2,2,2,255
33141021,Other,Entire home/apt,5,1.5,1,1,190
33172768,Other,Private room,1,1,2,3,61
33185972,Other,Entire home/apt,6,1,1,1,169
33198942,Other,Entire home/apt,1,2,2,2,110
33268331,Other,Entire home/apt,2,2,2,2,160
33271309,Other,Entire home/apt,4,2,3,3,699
33310899,Other,Entire home/apt,3,1,1,1,105
33311422,Other,Entire home/apt,2,1,1,1,300
33314499,Other,Entire home/apt,2,1,2,2,105
33370910,Other,Hotel room,4,1,2,2,337
33400825,Other,Private room,4,1,1,1,366
33401021,Other,Private room,2,1,1,1,229
33420461,Other,Entire home/apt,4,1,1,1,450
33421098,Other,Private room,2,1,1,1,218
33421279,Other,Private room,2,1,2,2,218
33421281,Other,Private room,4,1,1,1,249
33431036,Other,Entire home/apt,2,1,5,5,65
33451367,Other,Entire home/apt,9,1,1,2,399
33451620,Other,Entire home/apt,2,2,2,2,95
33489653,Other,Entire home/apt,4,1,1,2,222
33489755,Other,Entire home/apt,4,1,1,2,222
33489844,Other,Entire home/apt,4,1,1,2,243
33489920,Other,Entire home/apt,4,1,1,2,243
33494514,Other,Entire home/apt,4,1,2,3,130
33495561,Other,Entire home/apt,4,3,3,3,192
33526719,Other,Private room,2,2,3,3,142
33537651,Other,Hotel room,2,1,1,1,366
33537652,Other,Hotel room,2,1,1,1,346
33537653,Other,Hotel room,2,1,1,1,376
33537657,Other,Hotel room,2,1,1,1,356
33537658,Other,Hotel room,2,1,1,1,366
33537659,Other,Hotel room,2,1,1,1,336
33561856,Other,Entire home/apt,7,1,1,1,197
33563347,Other,Hotel room,2,2,1,1,326
33644460,Other,Private room,4,1,1,1,69
33667375,Other,Private room,2,1,1,1,133
33713266,Other,Private room,2,1,1,1,44
33773572,Other,Entire home/apt,2,1,2,2,170
33784880,Other,Entire home/apt,2,1,1,1,110
33873677,Other,Entire home/apt,2,1,2,3,300
33900698,Other,Entire home/apt,4,1,1,1,103
33935404,Other,Entire home/apt,2,1,1,1,151
33942157,Other,Hotel room,2,1,1,1,130
33960503,Other,Entire home/apt,2,1,1,2,95
33969322,Other,Hotel room,4,2.5,3,4,184
33974085,Other,Entire home/apt,8,1,1,1,790
33991821,Other,Hotel room,2,1,1,1,175
33992126,Other,Hotel room,2,1,2,1,193
33992162,Other,Hotel room,2,1,1,2,287
33992583,Other,Hotel room,4,1,1,2,202
33992760,Other,Hotel room,4,1,1,1,197
33999573,Other,Entire home/apt,2,1,1,1,166
34004538,Other,Private room,1,2,3,3,46
34020893,Other,Entire home/apt,1,1,1,1,38
34123156,Other,Private room,1,1,1,1,59
34127900,Other,Entire home/apt,2,2,2,3,84
34127928,Other,Entire home/apt,4,1,2,3,375
34129571,Other,Entire home/apt,5,1,1,1,99
34144769,Other,Private room,2,1,2,2,120
34181603,Other,Entire home/apt,2,1,1,1,180
34205792,Other,Private room,1,1,1,1,40
34246050,Other,Entire home/apt,6,2,3,3,341
34253243,Other,Entire home/apt,5,1,1,1,520
34287664,Other,Private room,2,1,1,1,232
34289989,Other,Entire home/apt,3,2,3,4,220
34314659,Other,Entire home/apt,4,3.5,5,6,120
34339911,Other,Entire home/apt,10,1,1,2,1114
34340961,Other,Entire home/apt,4,2,2,2,90
34343963,Other,Entire home/apt,4,1,2,1,249
34369013,Other,Entire home/apt,2,1,1,3,93
34369451,Other,Entire home/apt,4,1,1,1,135
34412659,Other,Entire home/apt,2,1,1,1,69
34423592,Other,Private room,1,3.5,5,5,53
34446936,Other,Entire home/apt,8,2,3,3,430
34450438,Other,Entire home/apt,5,1,2,3,115
34470646,Other,Entire home/apt,6,1,1,1,379
34514224,Other,Entire home/apt,2,1,1,1,145
34551701,Other,Private room,2,1,1,1,50
34597769,Other,Entire home/apt,2,1,1,1,115
34624749,Other,Entire home/apt,2,3,4,4,96
34626588,Other,Entire home/apt,7,1,1,1,350
34656516,Other,Entire home/apt,4,1,2,1,191
34680755,Other,Entire home/apt,2,1,1,2,90
34684071,Other,Entire home/apt,3,2,1,2,118
34697298,Other,Private room,1,1,2,2,144
34723923,Other,Entire home/apt,4,1,1,1,185
34785290,Other,Hotel room,2,2,1,1,58
34789865,Other,Private room,2,1,2,2,220
34836860,Other,Private room,4,1,1,2,95
34901719,Other,Entire home/apt,3,5,1,1,390
34906463,Other,Shared room,1,1,1,1,57
34923571,Other,Entire home/apt,2,1,1,1,199
34923652,Other,Entire home/apt,2,1,1,1,199
34923665,Other,Entire home/apt,2,1,1,1,199
34923683,Other,Entire home/apt,2,1,1,1,199
34923698,Other,Entire home/apt,2,1,1,1,199
34931081,Other,Entire home/apt,2,1,1,1,199
34931105,Other,Entire home/apt,2,1,1,1,199
34931166,Other,Entire home/apt,2,1,1,1,199
34931183,Other,Entire home/apt,2,1,1,2,199
34932707,Other,Entire home/apt,4,1,1,2,230
34937940,Other,Entire home/apt,4,1,2,1,250
34977530,Other,Entire home/apt,2,1,1,1,90
34981775,Other,Private room,1,1,1,2,46
35003596,Other,Entire home/apt,3,2,1,5,95
35042200,Other,Shared room,1,5,1,1,45
35082335,Other,Shared room,1,5,1,1,52
35085928,Other,Shared room,1,5,1,1,52
35086181,Other,Shared room,1,5,1,1,60
35092431,Other,Shared room,1,6,1,1,60
35093206,Other,Shared room,1,1,2,2,54
35125616,Other,Entire home/apt,4,2,2,3,219
35132748,Other,Private room,7,1,1,2,195
35160958,Other,Entire home/apt,4,2,3,5,125
35190654,Other,Entire home/apt,7,2,2,2,233
35195793,Other,Private room,4,1,2,2,338
35254451,Other,Private room,4,1,2,2,235
35254514,Other,Private room,4,1,1,1,235
35285751,Other,Entire home/apt,3,2,2,2,118
35286441,Other,Entire home/apt,4,2,2,2,500
35291911,Other,Entire home/apt,4,3,5,6,339
35308634,Other,Entire home/apt,10,2,3,6,2321
35312287,Other,Entire home/apt,8,2,3,4,393
35343196,Other,Entire home/apt,6,1,1,2,390
35355371,Other,Entire home/apt,2,1,2,3,115
35387067,Other,Private room,5,1,1,1,160
35389043,Other,Entire home/apt,2,1,1,1,185
35392349,Other,Private room,2,1,1,1,46
35421342,Other,Entire home/apt,2,1,1,1,125
35429693,Other,Private room,2,1,2,2,140
35446595,Other,Private room,4,1,2,2,235
35447067,Other,Private room,4,1,1,2,235
35454361,Other,Entire home/apt,3,2,2,2,130
35466895,Other,Entire home/apt,4,2,3,6,200
35472694,Other,Entire home/apt,10,1,1,1,252
35473335,Other,Entire home/apt,2,1,1,1,221
35493661,Other,Hotel room,2,1,1,1,129
35493829,Other,Hotel room,2,1,1,1,139
35493951,Other,Shared room,1,1,1,1,40
35494116,Other,Shared room,1,1,1,1,38
35494162,Other,Shared room,1,1,1,1,46
35494221,Other,Shared room,1,1,1,1,42
35494267,Other,Hotel room,2,1,1,1,106
35494371,Other,Hotel room,2,1,1,2,176
35494419,Other,Hotel room,4,1,2,2,205
35496627,Other,Entire home/apt,6,1,1,1,225
35512958,Other,Entire home/apt,2,1,1,1,125
35514635,Other,Entire home/apt,2,1,1,1,140
35516989,Other,Entire home/apt,2,1,1,1,140
35517609,Other,Entire home/apt,2,1,1,1,105
35543186,Other,Private room,1,1,1,1,59
35548372,Other,Private room,2,2,3,3,70
35610445,Other,Entire home/apt,6,1,1,1,244
35634903,Other,Entire home/apt,2,1,1,1,216
35642179,Other,Hotel room,2,1,1,1,90
35642877,Other,Hotel room,2,1,1,1,89
35643330,Other,Hotel room,2,1,1,1,125
35644591,Other,Private room,2,1,1,1,35
35646279,Other,Private room,2,5,1,1,200
35651959,Other,Private room,2,5,1,1,50
35652385,Other,Private room,1,5,1,1,47
35655138,Other,Private room,2,5,1,1,50
35655221,Other,Private room,1,1,1,1,47
35674827,Other,Private room,2,4,1,1,99
35691437,Other,Hotel room,1,1,1,1,58
35713376,Other,Private room,2,1,1,1,63
35713580,Other,Entire home/apt,3,2,2,3,110
35718179,Other,Entire home/apt,4,2,3,5,290
35719561,Other,Entire home/apt,7,1,1,1,215
35773104,Other,Private room,3,1,1,1,62
35773458,Other,Private room,3,1,1,1,57
35782434,Other,Private room,2,1,1,1,172
35782746,Other,Private room,2,1,1,1,177
35783085,Other,Private room,2,1,1,1,196
35783140,Other,Private room,2,1,1,1,225
35783466,Other,Private room,2,1,1,1,211
35783674,Other,Private room,2,1,1,1,216
35806612,Other,Private room,2,1,1,1,115
35809668,Other,Private room,2,1,1,1,84
35826414,Other,Entire home/apt,2,1,2,1,299
35831509,Other,Entire home/apt,3,1,2,1,102
35831992,Other,Entire home/apt,4,2,1,2,99
35832211,Other,Entire home/apt,4,1,2,3,200
35835707,Other,Entire home/apt,4,1,1,1,423
35843505,Other,Entire home/apt,2,1,1,1,250
35845746,Other,Private room,1,1,1,1,35
35848747,Other,Entire home/apt,2,1,2,3,249
35874111,Other,Private room,4,5,1,1,144
35916856,Other,Private room,2,2,2,4,50
35917405,Other,Entire home/apt,6,2,2,3,169
35938695,Other,Entire home/apt,4,4,1,1,190
35944209,Other,Hotel room,2,1,2,3,83
35944237,Other,Entire home/apt,4,1,1,1,145
35944593,Other,Private room,2,1,1,1,59
35952064,Other,Entire home/apt,2,1,1,1,210
36001435,Other,Private room,2,1,1,1,110
36002747,Other,Private room,2,1,1,2,579
36002932,Other,Private room,2,1,1,1,579
36005275,Other,Private room,2,1,1,1,45
36007807,Other,Private room,1,1,2,2,108
36029332,Other,Entire home/apt,6,5,1,1,234
36036473,Other,Private room,2,1,1,1,50
36041860,Other,Entire home/apt,2,1,1,1,98
36054521,Other,Entire home/apt,2,1,1,1,110
36067613,Other,Entire home/apt,1,1,1,1,90
36078299,Other,Private room,2,1,1,2,57
36079270,Other,Private room,4,1,3,5,72
36082731,Other,Entire home/apt,6,1,1,1,274
36107520,Other,Private room,2,1,1,1,179
36115280,Other,Private room,2,1,2,1,145
36116529,Other,Entire home/apt,4,2.5,1,4,99
36116560,Other,Shared room,1,3,1,2,30
36140875,Other,Private room,2,1,1,1,100
36147990,Other,Private room,2,1,1,2,182
36148137,Other,Private room,2,1,1,1,182
36148199,Other,Private room,2,2,1,1,182
36177146,Other,Entire home/apt,3,1.5,1,1,350
36177982,Other,Private room,2,1,1,1,125
36179298,Other,Entire home/apt,2,1,1,1,115
36184443,Other,Entire home/apt,2,1,1,1,195
36184844,Other,Private room,1,1,1,1,55
36185102,Other,Hotel room,2,1,1,1,999
36185208,Other,Hotel room,2,1,1,1,999
36185260,Other,Hotel room,2,1,1,1,999
36185321,Other,Hotel room,2,1,1,1,999
36185403,Other,Hotel room,2,1,1,1,999
36201151,Other,Private room,2,1,1,1,150
36201321,Other,Private room,2,1,1,1,150
36201396,Other,Private room,2,1,1,1,160
36201584,Other,Private room,2,1,1,1,120
36201662,Other,Private room,2,1,1,1,120
36201746,Other,Private room,2,1,1,1,125
36201827,Other,Private room,2,1,1,1,125
36201896,Other,Private room,2,1,1,1,125
36203342,Other,Private room,2,1,2,2,45
36205230,Other,Entire home/apt,4,1,1,1,177
36237325,Other,Entire home/apt,2,1,1,2,120
36315852,Other,Entire home/apt,3,1,1,1,170
36318212,Other,Private room,2,1,1,1,115
36320034,Other,Entire home/apt,2,2,4,3,59
36353842,Other,Entire home/apt,4,2,3,4,350
36376757,Other,Entire home/apt,5,1,1,1,375
36388791,Other,Entire home/apt,2,1,1,2,243
36420256,Other,Hotel room,2,1,1,1,327
36420593,Other,Hotel room,1,1,1,2,250
36421114,Other,Hotel room,3,2.5,1,2,372
36424858,Other,Shared room,1,1,2,2,30
36447750,Other,Entire home/apt,4,1,2,3,87
36456649,Other,Entire home/apt,5,1,2,2,268
36458498,Other,Entire home/apt,3,2.5,1,2,150
36481975,Other,Shared room,1,2.5,3,4,30
36489116,Other,Entire home/apt,6,1,1,1,245
36519291,Other,Entire home/apt,2,1,1,1,139
36524556,Other,Entire home/apt,2,1,1,1,110
36524618,Other,Entire home/apt,2,2,3,4,88
36532979,Other,Entire home/apt,7,1,1,2,211
36556453,Other,Entire home/apt,3,1,1,1,65
36560687,Other,Hotel room,4,1,1,2,216
36565877,Other,Private room,4,1,1,1,136
36566162,Other,Private room,2,1,1,1,96
36566277,Other,Private room,2,1,1,1,96
36566324,Other,Private room,2,1,2,2,116
36603528,Other,Entire home/apt,4,1,1,1,345
36631938,Other,Entire home/apt,3,1,2,3,103
36635428,Other,Entire home/apt,5,2.5,1,2,500
36638413,Other,Shared room,1,1,1,1,30
36638474,Other,Entire home/apt,2,1,1,1,85
36638830,Other,Entire home/apt,2,1.5,1,1,83
36668286,Other,Private room,2,1,2,1,100
36679939,Other,Entire home/apt,4,3,4,6,118
36683638,Other,Entire home/apt,7,1,1,1,700
36700536,Other,Private room,2,1,1,2,80
36703566,Other,Private room,2,1,1,1,120
36721448,Other,Private room,2,1,1,1,102
36778591,Other,Entire home/apt,2,1,1,1,189
36782619,Other,Private room,2,1,1,1,95
36804819,Other,Entire home/apt,2,1,1,1,141
36811369,Other,Entire home/apt,2,1,2,1,117
36844711,Other,Entire home/apt,3,1,2,2,105
36904149,Other,Entire home/apt,3,2,1,1,165
36923382,Other,Private room,2,1,1,2,85
36928741,Other,Private room,3,1,1,2,67
36945641,Other,Entire home/apt,4,2.5,1,2,219
36974763,Other,Shared room,1,2.5,1,2,30
36974960,Other,Shared room,1,2,1,1,28
36975285,Other,Shared room,1,1,1,2,26
36977648,Other,Entire home/apt,4,1,1,2,165
37048608,Other,Entire home/apt,4,2,2,2,199
37049589,Other,Entire home/apt,4,1,1,1,288
37058182,Other,Entire home/apt,2,1,1,2,75
37093943,Other,Entire home/apt,2,1,2,2,105
37155033,Other,Private room,4,1,1,2,175
37156484,Other,Entire home/apt,4,1,1,1,129
37180404,Other,Private room,2,1,2,5,82
37183606,Other,Entire home/apt,6,4,6,10,188
37220516,Other,Entire home/apt,14,2,2,2,1095
37236213,Other,Entire home/apt,4,1,1,1,167
37245658,Other,Private room,1,2,2,4,70
37292501,Other,Entire home/apt,5,1,1,2,200
37295413,Other,Hotel room,4,1,2,2,900
37295635,Other,Entire home/apt,3,1,1,1,175
37330492,Other,Private room,2,1,3,6,180
37358745,Other,Entire home/apt,8,10,1,4,95
37395863,Other,Shared room,4,2,3,3,38
37399403,Other,Entire home/apt,8,1,1,1,321
37420837,Other,Private room,1,1,1,1,48
37427876,Other,Private room,2,2,2,2,82
37446300,Other,Entire home/apt,4,1,2,2,110
37461095,Other,Private room,6,1,1,1,282
37463333,Other,Entire home/apt,2,1,1,1,150
37468410,Other,Private room,2,1,1,1,117
37497063,Other,Private room,2,1,1,1,49
37524100,Other,Entire home/apt,3,2.5,1,1,95
37524923,Other,Private room,2,1,1,1,85
37526662,Other,Entire home/apt,2,1,1,1,95
37529706,Other,Entire home/apt,3,1,1,2,95
37530012,Other,Entire home/apt,3,1,1,2,95
37530303,Other,Entire home/apt,3,1,1,2,95
37538105,Other,Entire home/apt,2,1,1,1,139
37561153,Other,Private room,2,1,1,1,48
37561905,Other,Private room,2,1,1,2,43
37571304,Other,Entire home/apt,3,1,1,1,95
37599508,Other,Entire home/apt,2,2,2,2,227
37604044,Other,Entire home/apt,4,1.5,1,1,246
37604966,Other,Private room,2,1,2,2,180
37643092,Other,Private room,4,1,2,2,282
37643165,Other,Private room,4,1,1,2,282
37663203,Other,Private room,4,3,3,4,350
37684875,Other,Entire home/apt,8,1,2,3,239
37686023,Other,Private room,6,1,1,1,405
37702823,Other,Entire home/apt,2,1,1,2,169
37719665,Other,Entire home/apt,4,1,1,1,167
37719997,Other,Entire home/apt,2,1,2,3,95
37745373,Other,Entire home/apt,3,1,1,1,70
37747959,Other,Entire home/apt,2,1,1,1,95
37750486,Other,Entire home/apt,2,1,1,1,100
37783256,Other,Entire home/apt,2,2,3,3,95
37785001,Other,Entire home/apt,6,1,1,1,184
37814244,Other,Entire home/apt,4,1,1,1,250
37860137,Other,Entire home/apt,2,2,3,3,128
37863231,Other,Entire home/apt,4,1,2,3,485
37864340,Other,Entire home/apt,5,1,1,1,135
37881402,Other,Entire home/apt,2,1,1,1,144
37904794,Other,Entire home/apt,2,1,1,1,240
37908588,Other,Private room,1,2,2,2,140
37914795,Other,Entire home/apt,4,1,1,1,299
37933277,Other,Entire home/apt,2,1,1,1,95
37933847,Other,Entire home/apt,2,2,3,3,95
37965290,Other,Entire home/apt,5,1,1,1,175
37973371,Other,Entire home/apt,2,1,1,2,400
37979788,Other,Entire home/apt,4,1,2,2,180
38012425,Other,Entire home/apt,4,1,3,3,128
38023230,Other,Entire home/apt,5,1,1,2,150
38024311,Other,Entire home/apt,4,1,1,1,140
38040569,Other,Entire home/apt,2,1,1,1,199
38040608,Other,Entire home/apt,2,1,1,1,199
38040617,Other,Entire home/apt,2,1,1,1,199
38040649,Other,Entire home/apt,2,1,1,1,199
38040744,Other,Entire home/apt,2,1,1,1,199
38040767,Other,Entire home/apt,2,2,2,2,199
38051944,Other,Entire home/apt,5,1,3,3,325
38061693,Other,Entire home/apt,4,1,1,1,150
38077792,Other,Entire home/apt,2,2,1,1,100
38100637,Other,Entire home/apt,2,1,1,1,300
38129278,Other,Entire home/apt,2,1,1,1,227
38158914,Other,Private room,2,1,1,1,89
38167638,Other,Entire home/apt,2,1,2,2,330
38215107,Other,Entire home/apt,3,2,2,3,125
38220055,Other,Entire home/apt,5,2,2,3,549
38289262,Other,Private room,4,1.5,1,1,450
38305157,Other,Private room,2,1.5,1,1,200
38319074,Other,Private room,1,1,1,1,45
38320462,Other,Private room,2,2,3,3,98
38321666,Other,Entire home/apt,5,1,1,1,250
38327380,Other,Shared room,1,2,3,4,44
38328840,Other,Entire home/apt,8,1,1,1,625
38333196,Other,Private room,2,1,1,1,110
38336396,Other,Entire home/apt,2,1,1,1,175
38347549,Other,Private room,2,1,1,2,189
38347615,Other,Private room,2,2,3,3,209
38359440,Other,Entire home/apt,6,1,2,3,346
38363453,Other,Entire home/apt,4,1.5,1,1,135
38388546,Other,Private room,2,1,1,1,55
38416451,Other,Entire home/apt,2,1,1,1,79
38430549,Other,Private room,1,2,2,2,82
38438823,Other,Entire home/apt,4,1,1,1,450
38452578,Other,Entire home/apt,2,5,4,7,199
38463613,Other,Entire home/apt,14,1,1,1,2299
38521109,Other,Entire home/apt,2,1,1,1,163
38521237,Other,Entire home/apt,2,2,2,2,130
38579889,Other,Entire home/apt,6,1,1,1,849
38581569,Other,Entire home/apt,4,1,1,1,135
38586329,Other,Private room,2,1,1,1,100
38604508,Other,Private room,3,1,1,1,103
38604619,Other,Entire home/apt,2,1,1,1,128
38609924,Other,Entire home/apt,2,1,2,2,142
38621753,Other,Private room,3,1,1,2,140
38672882,Other,Entire home/apt,4,3,1,1,257
38674830,Other,Private room,2,3,1,1,60
38675099,Other,Private room,2,5,1,1,60
38676491,Other,Private room,2,1,2,3,60
38703135,Other,Entire home/apt,5,1,1,1,180
38703237,Other,Entire home/apt,2,4,4,4,127
38731565,Other,Entire home/apt,10,1,2,3,259
38782076,Other,Private room,4,1,1,1,170
38794038,Other,Entire home/apt,3,2,2,3,139
38798041,Other,Entire home/apt,6,1,1,1,565
38799959,Other,Private room,2,2,3,3,89
38818752,Other,Entire home/apt,6,1,1,1,499
38821683,Other,Entire home/apt,2,1,2,2,186
38822604,Other,Entire home/apt,5,2,1,10,158
38824967,Other,Shared room,1,2,1,10,45
38825073,Other,Shared room,1,2,3,3,45
38845850,Other,Entire home/apt,6,1,1,1,750
38856134,Other,Entire home/apt,1,1,1,1,175
38884411,Other,Private room,2,1,1,1,129
38930864,Other,Entire home/apt,2,2.5,4,4,321
38933962,Other,Entire home/apt,7,1,1,1,566
38951144,Other,Private room,1,1,3,3,60
38955191,Other,Entire home/apt,6,1,2,1,162
38956896,Other,Entire home/apt,3,2,2,3,95
38957437,Other,Entire home/apt,6,1,1,2,429
38957587,Other,Private room,4,1,2,2,343
38962352,Other,Entire home/apt,5,1,1,1,359
38984642,Other,Private room,2,1,2,2,68
38985258,Other,Entire home/apt,4,1,1,1,189
39004975,Other,Entire home/apt,2,1,1,1,90
39005339,Other,Entire home/apt,2,2,3,3,90
39009446,Other,Entire home/apt,6,2,2,3,165
39036633,Other,Private room,6,1,1,1,800
39048019,Other,Entire home/apt,3,4,1,1,130
39053559,Other,Private room,2,1,1,1,50
39059847,Other,Private room,2,2,2,2,58
39106572,Other,Entire home/apt,4,2,1,1,529
39156755,Other,Private room,2,2.5,1,1,176
39191577,Other,Shared room,1,1,1,2,32
39203160,Other,Entire home/apt,4,1,1,1,575
39204707,Other,Entire home/apt,2,1,1,1,66
39226039,Other,Private room,1,1,1,1,63
39243166,Other,Entire home/apt,2,2,4,5,304
39275317,Other,Entire home/apt,8,1,2,2,395
39276439,Other,Entire home/apt,5,3,4,5,242
39298655,Other,Entire home/apt,8,1,2,1,999
39318438,Other,Entire home/apt,4,1,2,1,275
39322308,Other,Entire home/apt,3,2,3,3,95
39335130,Other,Entire home/apt,6,2,2,3,550
39335839,Other,Private room,6,1,1,2,268
39337552,Other,Entire home/apt,4,2,1,1,155
39340175,Other,Entire home/apt,2,2,1,2,218
39343373,Other,Entire home/apt,4,1,1,1,500
39350028,Other,Entire home/apt,2,1,1,1,195
39390570,Other,Private room,2,1,1,1,185
39390698,Other,Private room,2,1,1,1,205
39410017,Other,Private room,2,1,2,2,25000
39412236,Other,Entire home/apt,4,1,1,1,190
39413362,Other,Private room,2,2,2,2,70
